keys,en,ja,cn,tw,ptbr,es,kr,de,ru,pl,fr,ro,tr,esla
UI_CREDITS_DESC,"Credits:

Gearbyte Games
Creative Lead: SylverDev (@sylver_dev)
Lead Programmer: Calipao
Lead Audio: Kevin Mevlana (@lordmev)

QA/Design: Datlad11

PR:
Neon Noroshi (JP)
Tiffa Media (CN)

Localization: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Fonts:
PixelLocale (Johste)
LanaPixel (eishiya)

Special Thanks!
Hassan Al Khatib (Marketing)
Chris Zukowski
Discord Community
X Community: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game","?????

Gearbyte Games
????????????SylverDev (@sylver_dev)
??????????Calipao
??????????Kevin Mevlana (@lordmev)

QA/?????Datlad11

PR?
Neon Noroshi (JP)
Tiffa Media (CN)

??????
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa """"Neekagami"""" Dinç (TR)

?????
PixelLocale (Johste)
LanaPixel (eishiya)

Special Thanks!
Hassan Al Khatib (Marketing)
Chris Zukowski
Discord??????
X???????
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game","??????:

Gearbyte Games
????: SylverDev (@sylver_dev)
????: Calipao
????: Kevin Mevlana (@lordmev)

??/??: Datlad11

????:
Neon Noroshi (??)
Tiffa Media (???)

???:
Yuki Fujita (??)
Si Han, Si Wei (????/????)
Nikita Mikhalev (??)
Edmilson Rocha (????)
OMarcoGPO (????)
Izabella Mitu (??)
AtomicBraven, Marcoleric, Senkouilles (??)
Konrad Jopek, Szymon Ko?odziej (???)
Andrei G?boreanu (?????)
Joaquín Riveros Véliz, OMarcoGPO (????)
Mustafa ""Neekagami"" Dinç (????)

??:
PixelLocale (Johste)
LanaPixel (eishiya)

????!
Hassan Al Khatib (????)
Chris Zukowski
Discord ??
X ??:
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ","??????

Gearbyte Games
????: SylverDev (@sylver_dev)
??????: Calipao
????: Kevin Mevlana (@lordmev)

??/??: Datlad11

????:
Neon Noroshi (??)
Tiffa Media (????)

???:
Yuki Fujita (??)
Si Han, Si Wei (????/????)
Nikita Mikhalev (??)
Edmilson Rocha (????)
OMarcoGPO (????)
Izabella Mitu (??)
AtomicBraven, Marcoleric, Senkouilles (??)
Konrad Jopek, Szymon Ko?odziej (???)
Andrei G?boreanu (?????)
Joaquín Riveros Véliz, OMarcoGPO (????)
Mustafa ""Neekagami"" Dinç (????)

??:
PixelLocale (Johste)
LanaPixel (eishiya)

????
Hassan Al Khatib (????)
Chris Zukowski
Discord ??
X ????:
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game","Créditos:

Gearbyte Games
Líder Criativo: SylverDev (@sylver_dev)
Líder de Programação: Calipao
Líder de Áudio: Kevin Mevlana (@lordmev)

QA/Design: Datlad11

PR:
Neon Noroshi (JP)
Tiffa Media (CN)

Localização: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Fontes:
PixelLocale (Johste)
LanaPixel (eishiya)

Agradecimentos Especiais!
Hassan Al Khatib (Marketing)
Chris Zukowski
Comunidade do Discord
Comunidade do X: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ","Créditos:

Gearbyte Games
Líder Creativo: SylverDev (@sylver_dev)
Programador Principal: Calipao
Compositor Principal: Kevin Mevlana (@lordmev)

Control de calidad/Diseño: Datlad11

Relaciones Públicas:
Neon Noroshi (JP)
Tiffa Media (CN)

Traducciones: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Fuentes:
PixelLocale (Johste)
LanaPixel (eishiya)

¡Agradecimientos especiales!
Hassan Al Khatib (Marketing)
Chris Zukowski
Comunidad de Discord
Comunidad de X: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ",,"Credits:

Gearbyte Games
Creative Lead: SylverDev (@sylver_dev)
Lead Programmer: Calipao
Lead Audio: Kevin Mevlana (@lordmev)

QA/Design: Datlad11

PR:
Neon Noroshi (JP)
Tiffa Media (CN)

Localization: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Fonts:
PixelLocale (Johste)
LanaPixel (eishiya)

Vielen Dank!
Hassan Al Khatib (Marketing)
Chris Zukowski
Discord Community
X Community: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game","??????:

Gearbyte Games
?????????? ????????: SylverDev (@sylver_dev)
??????? ???????????: Calipao
??????? ?????????????: Kevin Mevlana (@lordmev)

QA/??????: Datlad11

PR:
Neon Noroshi (JP)
Tiffa Media (CN)

???????????: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

??????:
PixelLocale (Johste)
LanaPixel (eishiya)

?????? ?????????????!
Hassan Al Khatib (?????????)
?????????? Discord
?????????? X: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ","Twórcy:

Gearbyte Games
Dyrektor kreatywny: SylverDev (@sylver_dev)
G?ówny programista: Calipao
?cie?ka d?wi?kowa: Kevin Mevlana (@lordmev)

Kontrola jako?ci / Projektowanie: Datlad11

PR:
Neon Noroshi (JP)
Tiffa Media (CN)

T?umaczenie: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Czcionki:
PixelLocale (Johste)
LanaPixel (eishiya)

Specjalne podzi?kowania!
Hassan Al Khatib (Marketing)
Cz?onkom spo?ecznosci discord
Spo?eczno?ci na X: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ","Credits:

Gearbyte Games
Responsable Créatif: SylverDev (@sylver_dev)
Programmeur en chef : Calipao
Responsable Audio: Kevin Mevlana (@lordmev)

QA/Design: Datlad11

Marketing:
Neon Noroshi (JP)
Tiffa Media (CN)

Localisation: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Searaw (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Police d'écriture:
PixelLocale (Johste)
LanaPixel (eishiya)

Remerciments !
Hassan Al Khatib (Marketing)
Chris Zukowski
Discord Community
X Community: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack
","Credite:

Gearbyte Games
Conducere Creativ?: SylverDev (@sylver_dev)
Programator Principal: Calipao
Responsabil Audio Principal: Kevin Mevlana (@lordmev)

QA/Design: Datlad11

PR:
Neon Noroshi (JP)
Tiffa Media (CN)

Localizare: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Fonturi:
PixelLocale (Johste)
LanaPixel (eishiya)

Mul?umiri Speciale!
Hassan Al Khatib (Marketing)
Chris Zukowski
Comunitatea Discord
Comunitatea X: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ","Katk?da Bulunanlar (Credits):

Gearbyte Games
 Yarat?c? Lider (Creative Lead): SylverDev (@sylver_dev)
 Ba? Programc? (Lead Programmer): Calipao
 Ba? Ses Sorumlusu (Lead Audio): Kevin Mevlana (@lordmev)

Kalite Kontrol / Tasar?m (QA/Design): Datlad11

Halkla ?li?kiler (PR):
Neon Noroshi (JP)
Tiffa Media (CN)

Yerelle?tirme (Localization):
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz, OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Yaz? Tipleri (Fonts):
PixelLocale (Johste)
LanaPixel (eishiya)

Özel Te?ekkürler (Special Thanks!)
Hassan Al Khatib (Pazarlama / Marketing)
Chris Zukowski
Discord Toplulu?u
 X Toplulu?u (X Community):
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game ","Créditos:

Gearbyte Games
Director creativo: SylverDev (@sylver_dev)
Programador principal: Calipao
Responsable principal del sonido: Kevin Mevlana (@lordmev)

QA/Diseño: Datlad11

RP:
Neon Noroshi (JP)
Tiffa Media (CN)

Localización: 
Yuki Fujita (JP)
Si Han, Si Wei (CN/TW)
Nikita Mikhalev (RU)
Edmilson Rocha (PTBR)
OMarcoGPO (ES)
Izabella Mitu (DE)
AtomicBraven, Marcoleric, Senkouilles (FR)
Konrad Jopek, Szymon Ko?odziej (PL)
Andrei G?boreanu (RO)
Joaquín Riveros Véliz,  OMarcoGPO (ESLA)
Mustafa ""Neekagami"" Dinç (TR)

Fuentes:
PixelLocale (Johste)
LanaPixel (eishiya)

¡Agradecimientos especiales!
Hassan Al Khatib (Marketing)
Comunidad de Discord
Comunidad de X: 
@NuraPixel, @_kiseki_miracle, @Lynte_, @m_artstuff, @Duwi_EXE, @Phromn_, @CunnieHoe, @ZeliotL, @trizG_, @NandooPX, @iterateinteract, @gatekid3, @NotMondayGame, @Toadzillart, @NapasGames, @PixelDominus, @TanzDev, @GabreuSenra, @DracoNoko, @Cup_Nooble_, @CursedCode, @Caronte_Caim, @moonlightmae_vt, @auralystic, @Bloopa_Loopa, @SpringloadedDev, @sudonym, @Flashkirby, @w1k3d10, @aintnoking, @HanahoneybeeVT, @Regris_Kallen, @the_polar_pop, @MeanieMoonArt, @jeminix2, @elpichonart, @arsundust, @MiniTankMayhem, @_nyunnya_, @TurtleHolder, @krait181, @lenard_pr, @funa_vt, @_theMatteBlack, @Teitara_Game "
UI_PAUSE_WINDOW_WISHLIST,Wishlist on Steam,???????????,???Steam???,???Steam???,Adicione à Lista de Desejos,Añadir a Lista de Deseos en Steam,,Auf die Steam Wunschliste :) ,???????? ? ????????,Dodaj do listy ?ycze? na Steam,Wishlist sur Steam,Adaug? pe lista de dorin?e Steam,Steam’de ?stek Listesine Ekle,Añadir a Lista de deseos en Steam
UI_PAUSE_WINDOW_RESUME_GAME,Resume Game,?????,????,???,Continuar Jogo,Continuar Juego,,Spiel Fortsetzen,?????????? ????,Wznów gre,Reprendre la partie,Reia jocul,Oyuna Devam Et,Continuar juego
UI_PAUSE_WINDOW_OPTIONS,Options,?????,??,??,Opções,Opciones,,Optionen,?????????,Opcje,Options,Op?iuni,Ayarlar,Opciones
UI_PAUSE_WINDOW_EXIT_TO_MENU,Exit To Menu,???????,?????,?????,Sair para o Menu,Salir al Menú,,Zum Menü,????? ? ????,Wyjd? do menu,Quitter vers le menu,Ie?ire la meniu,Menüye Dön,Salir al menú
UI_QUIT_WINDOW_CONFIRMATION_MSG,"Are you sure you want to quit? If you quit now, you will lose this run's progress",?????????????\n????????????????,???????????????????,????????????????????,"Tem certeza que deseja sair? Se você sair agora, perderá o progresso desta execução","¿Seguro que quieres salir? Si lo haces, perderás los datos de esta navegación",,Willst du wirklich beenden? Du verlierst den Fortschritt dieses Durchlaufs,"?? ???????, ??? ?????? ?????? ???????? ????? ?????? ????? ???????",Jestes pewnien ?e chcesz opu?ci? gr?? Je?eli wyjdziesz teraz stracisz progres obecnego podej?cia,Tu es sûr de vouloir quitter? Tu perdra toute la progression de ta partie,"E?ti sigur c? vrei s? ie?i? Dac? ie?i acum, vei pierde progresul acestei runde.",Ç?kmak istedi?inden emin misin? ?imdi ç?karsan bu turun ilerlemesini kaybedeceksin.,"¿Seguro que quieres salir? Si lo haces, perderás todo el progreso de esta partida"
UI_DESKTOP_DEMO_LABEL,Demo,???,???,???,Demo,Demo,,Demo,????,Wersja demonstracyjna,,Demo,Demo,Demo
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
